public_date,gicdesc,NFIRM,indret_ew,indret_vw,dpr_Median,CAPEI_Median,divyield_Median,pe_exi_Median,pe_inc_Median,efftax_Median,aftret_invcapx_Median,gpm_Median,roa_Median,roe_Median,debt_invcap_Median,totdebt_invcap_Median,de_ratio_Median,debt_assets_Median,debt_at_Median,intcov_ratio_Median,cash_ratio_Median,curr_ratio_Median
2013-12-31,Consumer Staples,150,0.011280,0.005067,0.350,21.131,2.09%,19.656,19.469,0.347,0.090,0.362,0.145,0.109,0.301,0.358,0.997,0.515,0.235,8.591,0.386,1.800
2013-12-31,Energy,208,0.020600,0.031558,0.000,12.580,1.73%,11.671,10.959,0.353,0.050,0.375,0.129,0.046,0.320,0.371,1.093,0.542,0.267,2.424,0.366,1.465
2013-12-31,Financials,676,0.015725,0.023393,0.293,19.990,1.94%,15.359,15.250,0.290,0.000,0.785,0.023,0.081,0.261,0.414,7.314,0.879,0.079,6.997,1.166,2.217
2013-12-31,Health Care,543,0.048338,0.010299,0.000,-3.315,1.62%,-6.456,-6.303,0.312,-0.056,0.392,-0.047,-0.110,0.101,0.145,0.556,0.402,0.108,-0.122,2.028,3.389
2013-12-31,Industrials,498,0.045668,0.040315,0.114,23.376,1.31%,19.041,19.061,0.338,0.077,0.289,0.123,0.092,0.257,0.311,1.048,0.528,0.199,8.063,0.361,1.986
2013-12-31,Information Technology,644,0.038753,0.043903,0.000,16.413,1.84%,12.868,12.809,0.261,0.011,0.498,0.079,0.035,0.026,0.071,0.561,0.375,0.049,5.286,1.242,2.456
2013-12-31,Materials,180,0.036860,0.049578,0.272,22.044,1.60%,17.984,16.919,0.313,0.076,0.241,0.113,0.082,0.334,0.381,1.136,0.547,0.266,4.675,0.432,2.428
2013-12-31,Utilities,89,0.014576,0.012389,0.621,20.365,3.64%,18.205,18.120,0.344,0.062,0.283,0.086,0.066,0.488,0.560,2.297,0.694,0.334,3.150,0.099,0.910
2014-01-31,Communication Services,49,0.017011,-0.047770,0.516,15.415,4.10%,2.736,2.736,0.376,0.037,0.561,0.118,0.023,0.509,0.690,2.000,0.702,0.423,1.357,0.578,1.417
2014-01-31,Consumer Discretionary,537,-0.046004,-0.058472,0.064,18.181,1.83%,17.010,16.561,0.344,0.085,0.351,0.132,0.102,0.260,0.330,1.039,0.544,0.204,6.000,0.460,1.787
2014-01-31,Consumer Staples,149,-0.040723,-0.051647,0.344,19.782,2.21%,19.103,18.605,0.345,0.092,0.364,0.145,0.119,0.302,0.359,1.013,0.516,0.235,8.591,0.380,1.800
2014-01-31,Energy,211,-0.019857,-0.061244,0.000,11.326,1.93%,11.113,10.118,0.353,0.050,0.376,0.128,0.046,0.323,0.373,1.106,0.542,0.266,2.386,0.365,1.458
2014-01-31,Financials,678,-0.023568,-0.044175,0.291,18.872,2.07%,14.789,14.787,0.290,0.000,0.782,0.023,0.081,0.261,0.415,7.322,0.880,0.079,6.842,1.159,2.194
2014-01-31,Health Care,544,0.091437,0.020555,0.000,-4.103,1.65%,-7.661,-7.478,0.311,-0.057,0.385,-0.054,-0.139,0.100,0.144,0.549,0.402,0.108,-0.490,2.039,3.390
2014-01-31,Industrials,497,-0.020081,-0.040170,0.114,22.302,1.40%,17.752,17.819,0.337,0.077,0.289,0.123,0.092,0.257,0.311,1.047,0.529,0.200,8.041,0.366,1.992
2014-01-31,Information Technology,643,0.013172,-0.019598,0.000,15.775,1.93%,12.419,12.325,0.261,0.010,0.503,0.079,0.035,0.027,0.078,0.562,0.376,0.053,4.991,1.231,2.464
2014-01-31,Materials,180,0.017898,-0.043573,0.272,21.514,1.66%,16.423,15.975,0.313,0.075,0.241,0.112,0.082,0.334,0.381,1.119,0.545,0.265,4.675,0.432,2.428
2014-01-31,Utilities,88,0.015781,0.026338,0.621,21.144,3.67%,18.551,18.338,0.344,0.062,0.283,0.087,0.066,0.488,0.560,2.306,0.695,0.336,3.163,0.097,0.910
2014-02-28,Communication Services,48,-0.016488,-0.005950,0.395,13.610,4.13%,9.301,8.673,0.394,0.051,0.569,0.118,0.032,0.512,0.543,1.553,0.666,0.389,1.218,0.650,1.445
2014-02-28,Consumer Discretionary,537,0.055137,0.063971,0.003,20.470,1.73%,18.195,17.785,0.349,0.087,0.351,0.130,0.102,0.275,0.329,1.032,0.550,0.207,5.797,0.454,1.822
2014-02-28,Consumer Staples,149,0.044318,0.036449,0.334,19.827,2.21%,20.099,18.872,0.333,0.104,0.363,0.141,0.120,0.314,0.376,1.119,0.541,0.244,8.159,0.392,1.790
2014-02-28,Energy,213,0.069134,0.051822,0.000,13.521,1.85%,11.975,10.663,0.353,0.059,0.405,0.125,0.052,0.341,0.374,1.094,0.534,0.281,2.320,0.415,1.464
2014-02-28,Financials,676,0.032159,0.030726,0.220,18.401,2.02%,15.069,15.142,0.300,0.000,0.805,0.022,0.081,0.244,0.438,7.277,0.879,0.083,6.675,1.297,2.263
2014-02-28,Health Care,544,0.057024,0.059676,0.000,-4.906,1.66%,-4.182,-4.182,0.299,-0.068,0.408,-0.049,-0.069,0.067,0.122,0.508,0.375,0.088,-0.250,2.242,3.565
2014-02-28,Industrials,493,0.045556,0.041221,0.111,23.731,1.37%,19.792,19.665,0.336,0.078,0.293,0.123,0.090,0.262,0.297,1.006,0.522,0.197,7.934,0.395,2.029
2014-02-28,Information Technology,643,0.048948,0.048330,0.000,18.478,1.84%,13.062,13.240,0.258,0.009,0.503,0.079,0.034,0.024,0.074,0.568,0.381,0.048,4.679,1.210,2.469
2014-02-28,Materials,180,0.052805,0.064098,0.219,20.504,1.55%,16.243,16.000,0.294,0.085,0.241,0.117,0.094,0.349,0.381,1.120,0.541,0.263,4.788,0.440,2.401
2014-02-28,Utilities,87,0.031162,0.033264,0.642,21.265,3.68%,19.085,18.851,0.337,0.065,0.283,0.087,0.066,0.489,0.547,2.251,0.689,0.348,3.121,0.094,0.977
2014-03-31,Communication Services,46,0.045788,0.047588,0.401,14.949,4.32%,10.461,9.421,0.393,0.053,0.569,0.121,0.032,0.494,0.515,1.553,0.660,0.384,1.218,0.650,1.553
2014-03-31,Consumer Discretionary,538,-0.008311,-0.025792,0.002,20.889,1.77%,18.611,18.240,0.349,0.087,0.349,0.128,0.100,0.284,0.332,1.014,0.552,0.211,5.797,0.461,1.820
2014-03-31,Consumer Staples,149,0.027222,0.023466,0.303,20.561,2.10%,19.679,18.648,0.330,0.103,0.363,0.136,0.116,0.314,0.376,1.121,0.541,0.244,8.159,0.395,1.801
2014-03-31,Energy,215,0.030307,0.023818,0.000,14.226,1.73%,11.735,11.554,0.353,0.060,0.419,0.126,0.054,0.341,0.374,1.094,0.534,0.281,2.320,0.415,1.464
2014-03-31,Financials,676,0.018542,0.031360,0.220,18.832,2.01%,15.312,15.347,0.301,0.000,0.806,0.022,0.081,0.242,0.438,7.277,0.879,0.083,6.675,1.297,2.263
2014-03-31,Health Care,552,-0.035595,-0.022061,0.000,-4.887,1.73%,-3.842,-3.842,0.299,-0.074,0.407,-0.053,-0.069,0.062,0.117,0.482,0.371,0.086,-0.342,2.298,3.581
2014-03-31,Industrials,492,0.020102,0.006772,0.113,23.944,1.43%,19.752,19.879,0.335,0.077,0.293,0.123,0.090,0.264,0.298,1.020,0.525,0.196,7.996,0.394,2.024
2014-03-31,Information Technology,646,-0.018962,-0.006211,0.000,18.393,1.80%,13.291,13.658,0.258,0.008,0.503,0.079,0.033,0.024,0.078,0.569,0.380,0.049,4.626,1.216,2.466
2014-03-31,Materials,180,0.003795,0.004743,0.239,19.474,1.53%,16.201,15.743,0.294,0.079,0.241,0.116,0.093,0.352,0.381,1.113,0.539,0.271,4.496,0.440,2.401
2014-03-31,Utilities,87,0.031899,0.032122,0.642,21.717,3.50%,19.619,19.547,0.337,0.065,0.283,0.087,0.066,0.487,0.547,2.251,0.689,0.348,3.121,0.094,0.977
2014-04-30,Communication Services,46,-0.046285,0.001141,0.401,15.183,4.41%,9.963,8.685,0.393,0.053,0.569,0.121,0.032,0.494,0.515,1.553,0.660,0.384,1.218,0.650,1.553
2014-04-30,Consumer Discretionary,537,-0.039211,-0.019696,0.002,19.907,1.87%,18.113,17.674,0.348,0.088,0.348,0.129,0.100,0.284,0.330,1.013,0.550,0.211,5.847,0.460,1.820
2014-04-30,Consumer Staples,149,-0.016935,0.027823,0.289,20.644,2.20%,18.863,17.971,0.331,0.104,0.363,0.136,0.122,0.309,0.376,1.121,0.541,0.244,8.190,0.395,1.774
2014-04-30,Energy,215,0.036878,0.053605,0.000,15.187,1.62%,13.045,12.459,0.353,0.061,0.426,0.126,0.055,0.341,0.374,1.094,0.534,0.281,2.320,0.415,1.459
2014-04-30,Financials,675,-0.026959,-0.030046,0.218,18.202,2.09%,14.812,14.907,0.300,0.000,0.805,0.022,0.081,0.241,0.437,7.241,0.878,0.082,6.809,1.297,2.263
2014-04-30,Health Care,566,-0.087811,-0.017636,0.000,-4.490,1.73%,-3.501,-3.526,0.299,-0.079,0.400,-0.084,-0.070,0.065,0.121,0.497,0.375,0.094,-0.703,2.292,3.533
2014-04-30,Industrials,491,-0.028883,0.008658,0.118,23.878,1.49%,19.608,19.723,0.336,0.078,0.293,0.124,0.090,0.265,0.300,1.024,0.529,0.198,7.837,0.380,2.014
2014-04-30,Information Technology,644,-0.066972,-0.013548,0.000,17.645,1.85%,12.886,13.104,0.261,0.007,0.500,0.079,0.032,0.024,0.077,0.574,0.381,0.049,4.491,1.219,2.455
2014-04-30,Materials,181,-0.024851,0.000293,0.235,19.085,1.61%,15.950,15.666,0.295,0.077,0.233,0.115,0.093,0.352,0.379,1.115,0.536,0.270,4.579,0.477,2.425
2014-04-30,Utilities,88,0.020052,0.037950,0.634,22.026,3.43%,19.671,19.667,0.338,0.064,0.283,0.087,0.066,0.487,0.549,2.240,0.689,0.348,3.123,0.094,0.968
2014-05-31,Communication Services,46,0.037507,0.048420,0.314,15.765,4.17%,10.507,9.387,0.393,0.046,0.560,0.128,0.036,0.502,0.563,1.802,0.695,0.382,1.395,0.626,1.484
2014-05-31,Consumer Discretionary,539,-0.001019,0.021533,0.044,19.311,1.89%,17.813,17.984,0.348,0.082,0.348,0.126,0.101,0.275,0.336,1.033,0.548,0.209,5.690,0.463,1.764
2014-05-31,Consumer Staples,148,0.009682,0.016690,0.327,21.195,2.16%,19.241,18.844,0.329,0.075,0.364,0.135,0.121,0.330,0.379,1.076,0.542,0.254,8.451,0.422,1.810
2014-05-31,Energy,215,0.003131,0.012816,0.000,13.941,1.65%,13.786,13.216,0.353,0.056,0.423,0.131,0.049,0.337,0.377,1.113,0.547,0.271,2.788,0.396,1.475
2014-05-31,Financials,674,0.002975,0.008513,0.278,18.828,2.11%,14.375,14.394,0.301,0.000,0.810,0.022,0.084,0.256,0.431,7.262,0.879,0.081,6.875,1.320,2.144
2014-05-31,Health Care,576,0.005677,0.028557,0.000,-5.350,1.69%,-6.969,-7.096,0.299,-0.082,0.352,-0.105,-0.168,0.073,0.127,0.481,0.371,0.098,-1.529,2.494,3.870
2014-05-31,Industrials,489,-0.000226,0.018229,0.136,24.395,1.44%,18.926,18.946,0.336,0.073,0.297,0.123,0.087,0.255,0.316,1.054,0.528,0.198,7.913,0.368,2.003
2014-05-31,Information Technology,655,-0.002642,0.031692,0.000,15.822,1.81%,11.157,10.567,0.259,0.000,0.495,0.078,0.023,0.028,0.090,0.565,0.374,0.059,4.193,1.261,2.483
2014-05-31,Materials,179,-0.020561,0.021425,0.225,19.143,1.58%,17.254,16.858,0.296,0.076,0.239,0.109,0.082,0.345,0.380,1.148,0.543,0.265,4.656,0.467,2.474
2014-05-31,Utilities,88,0.006898,-0.006067,0.603,21.983,3.48%,18.179,18.050,0.338,0.063,0.284,0.088,0.067,0.483,0.548,2.272,0.692,0.343,3.242,0.106,0.971
2014-06-30,Communication Services,43,0.030790,-0.014135,0.314,16.265,3.89%,11.857,11.189,0.393,0.049,0.548,0.129,0.039,0.511,0.571,2.013,0.703,0.383,1.585,0.629,1.487
2014-06-30,Consumer Discretionary,542,0.034258,0.029088,0.042,19.633,1.83%,18.519,18.806,0.348,0.081,0.348,0.125,0.099,0.275,0.332,1.040,0.548,0.207,5.628,0.452,1.756
2014-06-30,Consumer Staples,148,0.001235,-0.000083,0.332,21.137,2.18%,20.181,19.516,0.329,0.075,0.364,0.134,0.121,0.323,0.376,1.042,0.527,0.250,8.451,0.424,1.803
2014-06-30,Energy,214,0.072777,0.049271,0.000,13.475,1.72%,14.615,13.647,0.353,0.056,0.423,0.131,0.049,0.337,0.377,1.126,0.547,0.271,2.766,0.396,1.475
2014-06-30,Financials,676,0.032659,0.033027,0.278,19.073,2.06%,14.892,14.892,0.300,0.000,0.809,0.022,0.084,0.254,0.426,7.219,0.878,0.081,6.906,1.320,2.107
2014-06-30,Health Care,583,0.080918,0.028280,0.000,-5.458,1.75%,-7.355,-7.632,0.299,-0.082,0.351,-0.104,-0.164,0.073,0.127,0.459,0.371,0.098,-1.563,2.521,3.857
2014-06-30,Industrials,489,0.034369,0.009040,0.143,25.225,1.41%,19.434,19.423,0.336,0.073,0.297,0.124,0.088,0.255,0.319,1.035,0.528,0.200,8.022,0.369,2.006
2014-06-30,Information Technology,661,0.060171,0.033530,0.000,16.151,1.80%,10.823,10.269,0.259,0.001,0.496,0.078,0.023,0.031,0.097,0.563,0.378,0.063,3.753,1.234,2.444
2014-06-30,Materials,179,0.055393,0.027331,0.225,19.462,1.52%,17.658,17.432,0.296,0.076,0.239,0.109,0.082,0.348,0.382,1.148,0.543,0.265,4.656,0.467,2.474
2014-06-30,Utilities,88,0.046114,0.045100,0.603,22.951,3.36%,19.209,18.908,0.338,0.063,0.284,0.088,0.067,0.483,0.548,2.272,0.692,0.343,3.242,0.106,0.971
2014-07-31,Communication Services,42,-0.015773,0.018845,0.314,15.819,3.66%,11.227,11.114,0.393,0.049,0.541,0.129,0.040,0.523,0.572,2.073,0.707,0.385,1.607,0.664,1.592
2014-07-31,Consumer Discretionary,542,-0.048298,-0.021196,0.041,18.898,1.91%,17.300,17.300,0.348,0.080,0.348,0.125,0.100,0.275,0.332,1.040,0.547,0.205,5.522,0.449,1.743
2014-07-31,Consumer Staples,148,-0.052021,-0.035041,0.332,20.037,2.28%,19.410,19.113,0.328,0.074,0.360,0.138,0.120,0.310,0.376,1.019,0.524,0.245,8.451,0.422,1.810
2014-07-31,Energy,215,-0.068960,-0.035326,0.000,14.268,1.83%,14.022,12.732,0.349,0.056,0.424,0.131,0.050,0.337,0.381,1.131,0.548,0.273,2.788,0.393,1.472
2014-07-31,Financials,677,-0.025307,-0.022744,0.276,18.585,2.10%,14.412,14.419,0.300,0.000,0.811,0.022,0.084,0.253,0.426,7.247,0.878,0.080,6.920,1.331,2.125
2014-07-31,Health Care,585,-0.063496,-0.003163,0.000,-4.820,1.79%,-6.613,-6.727,0.299,-0.087,0.360,-0.111,-0.164,0.073,0.127,0.450,0.371,0.098,-1.668,2.525,3.860
2014-07-31,Industrials,492,-0.056375,-0.043720,0.140,23.463,1.49%,18.240,18.097,0.336,0.073,0.297,0.124,0.089,0.254,0.320,1.052,0.532,0.204,7.836,0.367,1.999
2014-07-31,Information Technology,660,-0.049474,0.004280,0.000,15.871,1.88%,10.141,9.861,0.258,0.000,0.495,0.077,0.023,0.031,0.097,0.560,0.376,0.063,3.755,1.235,2.417
2014-07-31,Materials,176,-0.031388,-0.027952,0.239,18.909,1.60%,16.709,16.511,0.295,0.076,0.240,0.109,0.083,0.351,0.383,1.147,0.550,0.266,4.898,0.469,2.473
2014-07-31,Utilities,88,-0.063587,-0.069517,0.603,21.537,3.61%,17.709,17.638,0.338,0.063,0.284,0.088,0.067,0.483,0.548,2.272,0.692,0.343,3.242,0.106,0.971
2014-08-31,Communication Services,43,-0.002778,-0.023220,0.270,17.534,3.83%,10.927,10.960,0.393,0.045,0.568,0.133,0.045,0.544,0.566,1.517,0.703,0.406,1.520,0.634,1.421
2014-08-31,Consumer Discretionary,544,0.035545,0.042985,0.044,19.763,1.88%,18.397,18.267,0.348,0.077,0.348,0.127,0.097,0.276,0.335,1.040,0.541,0.207,5.527,0.449,1.752
2014-08-31,Consumer Staples,146,0.047972,0.047285,0.312,21.111,2.23%,19.962,19.853,0.330,0.084,0.361,0.135,0.116,0.297,0.369,1.030,0.531,0.243,8.369,0.394,1.761
2014-08-31,Energy,221,0.027670,0.029629,0.000,15.918,1.80%,13.056,12.352,0.349,0.050,0.409,0.126,0.039,0.357,0.385,1.155,0.544,0.289,2.438,0.371,1.419
2014-08-31,Financials,675,0.032702,0.040808,0.285,19.063,2.10%,14.934,14.788,0.300,0.000,0.816,0.023,0.083,0.251,0.426,7.252,0.878,0.083,6.766,1.233,2.196
2014-08-31,Health Care,595,0.049525,0.054219,0.000,-5.403,1.83%,-6.529,-6.590,0.303,-0.075,0.357,-0.128,-0.167,0.079,0.125,0.459,0.360,0.098,-1.587,2.816,3.865
2014-08-31,Industrials,492,0.047609,0.045415,0.126,24.122,1.45%,18.193,18.151,0.336,0.077,0.297,0.122,0.094,0.257,0.317,1.038,0.530,0.204,7.781,0.360,2.026
2014-08-31,Information Technology,661,0.047741,0.044086,0.000,17.306,1.80%,9.239,8.508,0.262,0.001,0.493,0.078,0.017,0.030,0.099,0.582,0.384,0.063,4.670,1.245,2.400
2014-08-31,Materials,177,0.040391,0.039783,0.247,18.977,1.54%,17.700,17.700,0.294,0.069,0.240,0.113,0.084,0.354,0.368,1.147,0.537,0.264,5.066,0.437,2.483
2014-08-31,Utilities,87,0.051657,0.051682,0.617,22.381,3.46%,17.750,17.659,0.338,0.063,0.275,0.087,0.065,0.483,0.548,2.262,0.688,0.338,3.246,0.094,0.983
2014-09-30,Communication Services,44,-0.015981,0.005426,0.237,16.728,4.24%,11.116,11.315,0.369,0.053,0.571,0.134,0.052,0.525,0.536,1.500,0.692,0.395,1.511,0.633,1.445
2014-09-30,Consumer Discretionary,543,-0.038124,-0.030384,0.045,18.883,1.98%,17.340,17.159,0.348,0.076,0.345,0.127,0.098,0.285,0.338,1.065,0.547,0.212,5.512,0.444,1.743
2014-09-30,Consumer Staples,147,-0.014480,0.004715,0.316,21.145,2.26%,19.588,19.269,0.330,0.082,0.359,0.133,0.116,0.291,0.364,1.037,0.529,0.242,8.299,0.399,1.801
2014-09-30,Energy,221,-0.120141,-0.077931,0.000,14.979,2.01%,11.660,11.196,0.349,0.050,0.404,0.128,0.039,0.357,0.385,1.180,0.544,0.289,2.436,0.370,1.419
2014-09-30,Financials,681,-0.023960,-0.004284,0.281,18.277,2.17%,14.333,14.240,0.301,0.000,0.816,0.023,0.083,0.251,0.430,7.278,0.879,0.083,6.850,1.215,2.163
2014-09-30,Health Care,610,-0.047640,-0.005657,0.000,-5.036,1.80%,-6.798,-6.936,0.304,-0.091,0.359,-0.130,-0.172,0.074,0.124,0.448,0.361,0.097,-1.952,2.793,3.829
2014-09-30,Industrials,494,-0.054664,-0.023616,0.124,22.793,1.54%,17.586,17.565,0.337,0.077,0.296,0.121,0.092,0.255,0.317,1.042,0.530,0.205,7.764,0.360,2.029
2014-09-30,Information Technology,660,-0.047329,-0.015671,0.000,16.330,1.87%,9.178,7.944,0.264,0.002,0.493,0.077,0.017,0.032,0.099,0.580,0.385,0.063,4.594,1.241,2.405
2014-09-30,Materials,177,-0.084194,-0.032292,0.243,17.755,1.73%,17.228,16.707,0.294,0.069,0.239,0.113,0.084,0.349,0.364,1.126,0.535,0.264,5.093,0.437,2.483
2014-09-30,Utilities,89,-0.046740,-0.027617,0.619,21.053,3.63%,16.928,16.773,0.338,0.063,0.275,0.086,0.065,0.483,0.549,2.263,0.689,0.338,3.246,0.094,0.983
2014-10-31,Communication Services,43,0.042045,0.006387,0.207,19.344,3.85%,13.571,12.657,0.350,0.051,0.575,0.133,0.045,0.507,0.507,1.483,0.680,0.384,1.502,0.634,1.421
2014-10-31,Consumer Discretionary,540,0.040315,0.023929,0.052,19.217,1.86%,18.039,17.410,0.348,0.078,0.345,0.127,0.100,0.285,0.337,1.068,0.547,0.212,5.512,0.447,1.737
2014-10-31,Consumer Staples,146,0.047060,0.034473,0.311,21.282,2.16%,20.204,19.294,0.331,0.080,0.362,0.132,0.102,0.294,0.366,1.053,0.531,0.244,8.141,0.404,1.799
2014-10-31,Energy,221,-0.129587,-0.040003,0.000,12.808,2.14%,10.583,9.275,0.346,0.050,0.401,0.128,0.039,0.357,0.384,1.170,0.544,0.288,2.411,0.370,1.416
2014-10-31,Financials,680,0.048315,0.028632,0.283,19.800,2.02%,15.310,15.261,0.301,0.000,0.815,0.023,0.084,0.251,0.441,7.265,0.878,0.084,6.934,1.077,2.105
2014-10-31,Health Care,615,0.051273,0.059412,0.000,-4.884,1.68%,-6.932,-6.933,0.303,-0.110,0.359,-0.152,-0.173,0.075,0.124,0.449,0.361,0.097,-2.288,2.807,3.847
2014-10-31,Industrials,496,0.042967,0.039631,0.121,24.210,1.43%,18.196,18.227,0.336,0.075,0.294,0.121,0.090,0.254,0.319,1.047,0.530,0.205,7.533,0.360,2.029
2014-10-31,Information Technology,661,0.013660,0.019067,0.000,16.060,1.80%,7.980,7.980,0.269,0.001,0.496,0.077,0.016,0.032,0.099,0.579,0.385,0.061,4.280,1.235,2.400
2014-10-31,Materials,178,0.000232,-0.008212,0.243,18.414,1.72%,18.006,17.560,0.293,0.071,0.239,0.113,0.083,0.353,0.370,1.133,0.538,0.263,5.080,0.437,2.473
2014-10-31,Utilities,89,0.087830,0.083679,0.619,23.171,3.33%,18.821,18.724,0.338,0.063,0.275,0.086,0.065,0.483,0.549,2.263,0.689,0.338,3.246,0.094,0.983
2014-11-30,Communication Services,41,0.004243,0.007096,0.313,20.304,3.76%,14.254,14.254,0.332,0.058,0.571,0.131,0.035,0.499,0.499,1.325,0.672,0.383,1.247,0.700,1.398
2014-11-30,Consumer Discretionary,538,0.025676,0.054782,0.069,19.487,1.77%,18.761,18.712,0.348,0.077,0.344,0.127,0.097,0.285,0.336,1.066,0.546,0.215,5.519,0.452,1.755
2014-11-30,Consumer Staples,147,0.018255,0.058512,0.304,21.718,2.09%,20.450,19.427,0.331,0.080,0.356,0.132,0.101,0.297,0.391,1.069,0.541,0.252,8.327,0.383,1.757
2014-11-30,Energy,218,-0.158471,-0.091237,0.000,10.242,2.26%,9.811,8.611,0.345,0.057,0.426,0.135,0.052,0.354,0.388,1.175,0.544,0.281,2.657,0.355,1.415
2014-11-30,Financials,679,-0.000596,0.016372,0.281,19.017,2.09%,15.091,15.008,0.300,0.000,0.818,0.023,0.084,0.252,0.433,7.246,0.878,0.084,6.716,1.061,2.102
2014-11-30,Health Care,613,0.007139,0.029429,0.000,-4.315,1.55%,-6.847,-7.077,0.306,-0.085,0.377,-0.115,-0.179,0.082,0.129,0.458,0.362,0.102,-1.594,2.809,3.942
2014-11-30,Industrials,497,-0.008652,0.028304,0.129,23.514,1.49%,17.831,17.655,0.336,0.077,0.298,0.123,0.092,0.256,0.311,1.076,0.532,0.203,7.876,0.345,2.063
2014-11-30,Information Technology,661,0.020952,0.048906,0.000,16.258,1.76%,10.771,10.803,0.262,0.002,0.494,0.077,0.018,0.040,0.112,0.614,0.394,0.072,4.556,1.233,2.395
2014-11-30,Materials,178,-0.007841,0.016436,0.241,18.476,1.72%,17.250,16.863,0.293,0.073,0.239,0.118,0.082,0.354,0.380,1.177,0.552,0.265,5.234,0.437,2.473
2014-11-30,Utilities,89,-0.004948,0.008145,0.603,22.847,3.39%,18.722,18.398,0.338,0.063,0.279,0.087,0.067,0.488,0.556,2.246,0.689,0.341,3.451,0.091,0.971
2014-12-31,Communication Services,42,0.000491,-0.062020,0.276,17.317,3.52%,11.038,11.038,0.332,0.054,0.575,0.129,0.031,0.501,0.503,1.380,0.675,0.388,1.237,0.692,1.408
2014-12-31,Consumer Discretionary,539,0.007267,0.005172,0.069,20.048,1.75%,18.666,18.625,0.348,0.076,0.342,0.126,0.097,0.284,0.341,1.075,0.549,0.214,5.300,0.454,1.737
2014-12-31,Consumer Staples,148,0.026545,-0.007264,0.305,21.478,2.07%,20.897,20.274,0.331,0.080,0.354,0.132,0.101,0.304,0.391,1.067,0.545,0.256,8.449,0.346,1.706
2014-12-31,Energy,219,-0.083708,-0.002216,0.000,10.026,2.32%,10.199,9.088,0.344,0.060,0.412,0.135,0.054,0.357,0.395,1.195,0.547,0.280,2.672,0.360,1.444
2014-12-31,Financials,685,0.029518,0.020529,0.278,19.918,2.04%,15.656,15.648,0.300,0.000,0.818,0.023,0.084,0.254,0.433,7.270,0.878,0.084,6.636,1.061,2.102
2014-12-31,Health Care,621,0.052789,-0.004477,0.000,-4.729,1.66%,-7.466,-7.466,0.307,-0.086,0.371,-0.136,-0.174,0.083,0.130,0.460,0.368,0.101,-1.802,2.822,3.942
2014-12-31,Industrials,496,0.021568,0.001931,0.129,23.572,1.46%,18.157,18.020,0.336,0.077,0.297,0.123,0.093,0.252,0.302,1.062,0.531,0.202,7.857,0.350,2.065
2014-12-31,Information Technology,654,0.021663,-0.011691,0.000,16.067,1.70%,11.061,11.069,0.261,0.004,0.495,0.079,0.021,0.042,0.113,0.615,0.394,0.075,4.704,1.225,2.375
2014-12-31,Materials,176,0.002239,-0.004852,0.242,18.851,1.69%,16.988,16.985,0.293,0.073,0.238,0.117,0.082,0.352,0.378,1.175,0.546,0.264,5.234,0.437,2.473
2014-12-31,Utilities,90,0.026725,0.034020,0.600,23.762,3.25%,19.473,19.406,0.338,0.063,0.278,0.087,0.067,0.488,0.551,2.249,0.688,0.339,3.448,0.096,0.963
2015-01-31,Communication Services,42,-0.027353,-0.005352,0.276,18.212,3.53%,10.643,10.643,0.332,0.054,0.575,0.129,0.031,0.501,0.503,1.380,0.675,0.388,1.237,0.692,1.408
2015-01-31,Consumer Discretionary,540,-0.025864,-0.026821,0.052,19.331,1.80%,17.947,17.492,0.348,0.077,0.342,0.126,0.097,0.286,0.336,1.065,0.548,0.214,5.475,0.444,1.728
2015-01-31,Consumer Staples,147,-0.024914,-0.011843,0.306,20.668,2.13%,21.374,21.333,0.333,0.080,0.356,0.134,0.103,0.294,0.391,1.064,0.545,0.252,8.472,0.348,1.691
2015-01-31,Energy,219,-0.095534,-0.046502,0.000,9.227,2.41%,9.139,8.208,0.344,0.060,0.412,0.135,0.054,0.359,0.395,1.192,0.545,0.280,2.672,0.367,1.444
2015-01-31,Financials,686,-0.053906,-0.085410,0.277,18.550,2.23%,14.742,14.692,0.299,0.000,0.818,0.023,0.084,0.252,0.433,7.274,0.878,0.084,6.716,1.093,2.083
2015-01-31,Health Care,630,0.021824,0.016266,0.000,-4.569,1.62%,-7.788,-7.788,0.307,-0.083,0.363,-0.137,-0.168,0.086,0.130,0.456,0.373,0.102,-1.802,2.817,3.935
2015-01-31,Industrials,498,-0.057979,-0.038453,0.128,21.897,1.56%,17.082,16.879,0.335,0.077,0.297,0.123,0.093,0.254,0.307,1.049,0.533,0.203,7.691,0.355,2.060
2015-01-31,Information Technology,654,-0.036108,-0.037496,0.000,15.366,1.76%,10.463,10.535,0.261,0.004,0.495,0.079,0.022,0.043,0.113,0.616,0.395,0.075,4.683,1.220,2.375
2015-01-31,Materials,175,-0.043816,-0.028838,0.241,17.215,1.79%,15.633,15.817,0.294,0.071,0.238,0.118,0.083,0.353,0.379,1.174,0.540,0.265,5.353,0.435,2.434
2015-01-31,Utilities,90,0.013654,0.021058,0.600,24.251,3.21%,19.659,19.268,0.338,0.063,0.278,0.087,0.067,0.488,0.551,2.249,0.688,0.339,3.448,0.096,0.963
2015-02-28,Communication Services,42,0.055139,0.070946,0.083,16.932,3.74%,7.952,7.952,0.356,0.053,0.579,0.111,0.022,0.512,0.570,1.362,0.700,0.416,1.090,0.451,1.438
